572821f9-fb04-45f9-acb5-1e81acb5b862,tainan/5f29441a-4c57-4b2f-a02a-5f56d7d12e86
572821f9-d5bc-460b-8201-1e81acb5b862,tainan/e35c37b5-ebae-46b6-b3d9-ea7a70e317a3
572821ff-ac84-43ac-80b2-1e81acb5b862,tainan/e4aef369-88bc-498a-ad16-f2c4dbe4c1c4
57282200-451c-48c0-af5c-1e81acb5b862,tainan/eec4b111-3d04-48c5-a78f-01eabc800e6a
57282202-5ac4-46f7-9946-1e81acb5b862,tainan/df599ed9-1bcf-4319-8655-dec96fccab66
57282203-2c88-4b29-8476-1e81acb5b862,tainan/4a34a5ab-83f6-4ae3-a467-cbc3938dc7b7
57282204-4568-4820-a045-1e81acb5b862,tainan/66a5db45-5650-43f7-8448-dfc1905c053b
57282205-6d38-4a54-ba68-1e81acb5b862,tainan/894dfbb0-1bd2-4733-81bd-3e13bf5f19d4
57282208-d720-4f0e-9d69-1e81acb5b862,tainan/fa319322-b2e9-4b2b-a547-7db808cc91e1
57282209-e63c-4082-aafa-1e81acb5b862,tainan/0ab7ce01-4449-4228-8ee6-24cfc54340d9
5728221d-44d0-468b-8653-1e81acb5b862,tainan/6a988acc-083e-4341-8095-4558de0a2d3a
57282222-3858-4e95-b28e-1e81acb5b862,tainan/8a8270c3-5651-4492-b706-4f7363a770cf
57282222-edc4-41e9-8b3a-1e81acb5b862,tainan/32a07d6c-799d-46ab-81fd-41484a71bb26
57282222-15d8-42ea-8711-1e81acb5b862,tainan/e6cbae1d-ee72-49c6-9887-bae38d6f1193
57282223-bc24-42ed-848d-1e81acb5b862,tainan/ef73b6ad-8941-4159-ad01-2e732fbf4061
57282224-32a4-4cea-bcbf-1e81acb5b862,tainan/6f624863-1664-42a1-9a33-b5d717a3b557
57282224-6f8c-4587-8dd9-1e81acb5b862,tainan/b0e8acb6-40fe-4187-8b17-5440c4935497
57282226-909c-4634-8ca5-1e81acb5b862,tainan/ef357986-e616-4faf-b39c-cbaf2beba47a
57282226-68b0-474c-a80b-1e81acb5b862,tainan/08139b2f-e1f0-47d3-b40c-96d9e6d20462
57282226-b08c-4296-bf02-1e81acb5b862,tainan/ebe53aa3-20b2-446e-a2b9-3c3da9503842
57282226-4238-4414-b8a6-1e81acb5b862,tainan/0e505c22-84f6-4486-b617-fe3e7cadf79d
57282227-62e8-44a6-a854-1e81acb5b862,tainan/119fd609-2e98-4bf0-b313-e322d5bc5b71
57282227-a518-4bb0-abd6-1e81acb5b862,tainan/20878b15-642e-4124-97dc-70447265afc6
57282227-7068-4718-81c9-1e81acb5b862,tainan/c48d04cc-533e-40a3-a663-e376567fa5bd
5728222a-419c-4e7a-bdb5-1e81acb5b862,taipei
5728222a-a100-4667-8ec2-1e81acb5b862,taipei/5728222a-419c-4e7a-bdb5-1e81acb5b862
5728222a-2a74-4366-bed8-1e81acb5b862,taipei/379620000M
5728222e-4a10-47af-9056-1e81acb5b862,taipei/379390000A
5728222e-4d18-43b8-9acd-1e81acb5b862,taipei/379470000A
5728222e-341c-4ff4-93b0-1e81acb5b862,taipei/379460000A
5728222e-b594-40eb-b420-1e81acb5b862,taipei/379400000A
5728222e-c1c0-4ee6-9442-1e81acb5b862,taipei/379450000A
5728222e-8b3c-40b9-ad03-1e81acb5b862,taipei/379410000A
5728222e-89a0-4771-a046-1e81acb5b862,taipei/379440000A
5728222e-4920-431f-9471-1e81acb5b862,taipei/379380000A
5728222f-c060-4d20-a3bd-1e81acb5b862,taipei/379310000A
5728222f-1574-4b0e-8d8b-1e81acb5b862,taipei/379200000A
57282231-3b04-49be-8a4b-1e81acb5b862,taipei/379530000H
57282234-983c-49ec-bb3f-1e81acb5b862,taipei/379210000A
57282237-e514-476c-819e-1e81acb5b862,taipei/379680000A
57282237-a960-43ff-baad-1e81acb5b862,taipei/379710000A
5728223c-b4f8-4579-bfb0-1e81acb5b862,taipei/379760000J
5728223c-5d54-4779-b05a-1e81acb5b862,taipei/379720000A
5728223c-5d48-4a1f-9381-1e81acb5b862,taipei/379700000A
5728223e-fbd8-453b-975a-1e81acb5b862,taipei/379640000A
5728223e-6a58-4988-9a4f-1e81acb5b862,taipei/379110000G
57282241-4a04-41cb-8328-1e81acb5b862,taipei/379510000H
57282242-2bbc-4875-b215-1e81acb5b862,taipei/379540000A
57282242-40cc-4939-b806-1e81acb5b862,taipei/379040000E
57282244-53b4-460b-9483-1e81acb5b862,taipei/379590000E
57282246-627c-4259-a7ec-1e81acb5b862,taipei/379020000A
57282247-9bf4-4d37-89a5-1e81acb5b862,taipei/379750000A
57282248-2c24-450d-b8a8-1e81acb5b862,taipei/379570000A
57282249-5340-4e34-bf38-1e81acb5b862,taipei/379150000I
5728224d-f66c-40c3-9d3f-1e81acb5b862,taipei/379670000G
57282250-cb98-47bd-9912-1e81acb5b862,taipei/379220000A
57282251-2b14-4084-aeeb-1e81acb5b862,taipei/379120000J
57282257-6f10-4a1a-b8b6-1e81acb5b862,taipei/379010000A
57282258-b580-480f-8c24-1e81acb5b862,taipei/379140000I
5728225b-6b34-4bff-a0d7-1e81acb5b862,taipei/379660000E
5728225e-2c2c-4da5-8f3d-1e81acb5b862,taipei/379130000C
57282261-7514-47a5-b7a0-1e81acb5b862,taipei/379030000D
57282263-f3cc-4934-85ea-1e81acb5b862,taipei/379730000A
57282265-6930-4de9-9b6e-1e81acb5b862,taipei/379560000G
57282266-3a60-447a-97f4-1e81acb5b862,taipei/379740000E
57282266-eb9c-45fd-8f6e-1e81acb5b862,taipei/379490000A
57282266-e340-4b1b-9cc7-1e81acb5b862,taipei/379300000A
57282266-d2c8-4d85-bb52-1e81acb5b862,taipei/379480000A
57282266-19a4-4d62-81e5-1e81acb5b862,taipei/379550000G
57282267-76a0-4cb1-8500-1e81acb5b862,taipei/379270000K
57282a05-a85c-4a6d-be19-1fc7acb5b862,taipei/5728222a-419c-4e7a-bdb5-1e81acb5b862
57282268-75f8-4aac-8b73-1e81acb5b862,taoyuan
57282268-6fcc-4d56-85a5-1e81acb5b862,taoyuan/380160000a
57282270-4244-46b3-8f98-1e81acb5b862,taoyuan/380330000e
57282271-4914-4fce-b840-1e81acb5b862,taoyuan/380110000g
57282274-8228-4c7b-9bac-1e81acb5b862,taoyuan/380140000i
57282277-23e0-4eb4-a682-1e81acb5b862,taoyuan/380410000e
57282277-304c-4048-a53d-1e81acb5b862,taoyuan/380130000c
5728227b-d7f8-4d34-ae53-1e81acb5b862,taoyuan/380040000e
5728227b-960c-407c-8942-1e81acb5b862,taoyuan/380220000a
5728227c-98e4-45c4-9878-1e81acb5b862,taoyuan/380150000i
5728227e-8e0c-40f3-8340-1e81acb5b862,taoyuan/380440000a
5728227e-cf84-4ae1-b654-1e81acb5b862,taoyuan/380360000g
57282282-0258-4728-8901-1e81acb5b862,taoyuan/380120000j
57282283-560c-4469-a526-1e81acb5b862,taoyuan/380270000g
57282284-ee9c-434a-a8d4-1e81acb5b862,taoyuan/380170000g
57282285-3674-42f6-8d09-1e81acb5b862,taoyuan/380260000d
57282286-05fc-410e-bd3e-1e81acb5b862,taoyuan/380320000a
57282286-52a0-48db-87e1-1e81acb5b862,taoyuan/380020000a
57282288-b980-428e-8189-1e81acb5b862,taoyuan/380300000h
57282289-ff58-47b2-b1ee-1e81acb5b862,taoyuan/380010000a
57282289-1328-4e62-95db-1e81acb5b862,taoyuan/380210000a
57282289-da6c-4926-8390-1e81acb5b862,taoyuan/380250000g
5728228a-3d48-431e-95dd-1e81acb5b862,taoyuan/380290000h
5728228b-24dc-48bd-a178-1e81acb5b862,taoyuan/380240000j
5728228b-b6b4-468d-9a58-1e81acb5b862,taoyuan/380350000a
5728228c-fcbc-4a17-aceb-1e81acb5b862,taoyuan/380230000a
5728228c-2bfc-47b2-881e-1e81acb5b862,taoyuan/380200000a
5728228c-7610-44ca-8693-1e81acb5b862,taoyuan/380430000a
5728228c-1800-4909-9753-1e81acb5b862,taoyuan/380180000e
5728228c-0ad8-4e26-bf17-1e81acb5b862,taoyuan/380030000d
5728228d-cbcc-4d44-bdd1-1e81acb5b862,taoyuan/380420000a
